id,year,mode,language,dincome,zipcode,district,region,,,,,
200912170,2009,1,1,,94121,1,4,,,,,
200912402,2009,1,1,,94121,1,4,,,,,
200912436,2009,1,1,,94121,1,4,,,,,
200920002,2009,2,1,,94121,1,4,,,,,
200920043,2009,2,1,,94121,1,4,,,,,
200920079,2009,2,1,,94121,1,4,,,,,
200920232,2009,2,1,,94121,1,4,,,,,
200920289,2009,2,1,,94121,1,4,,,,,
200920515,2009,2,1,,94121,1,4,,,,,
200920516,2009,2,1,,94121,1,4,,,,,
200920865,2009,2,1,,94121,1,4,,,,,
200920965,2009,2,1,,94121,1,4,,,,,
200921181,2009,2,1,,94121,1,4,,,,,
200921222,2009,2,1,,94121,1,4,,,,,
200921312,2009,2,1,,94121,1,4,,,,,
200921569,2009,2,1,,94121,1,4,,,,,
200921688,2009,2,1,,94121,1,4,,,,,
200921773,2009,2,1,,94121,1,4,,,,,
200921782,2009,2,1,,94121,1,4,,,,,
200921801,2009,2,1,,94121,1,4,,,,,
200931915,2009,3,1,,94121,1,4,,,,,
200912284,2009,1,1,,94121,2,2,,,,,
200921393,2009,2,1,,94121,2,2,,,,,
200921784,2009,2,1,,94121,2,2,,,,,
200912039,2009,1,1,,94121,4,4,,,,,
200912543,2009,1,1,,94121,4,4,,,,,
200912690,2009,1,1,,94121,8,1,,,,,
200920210,2009,2,1,1,94122,4,4,,,,,
200921129,2009,2,1,1,94122,4,4,,,,,
200921436,2009,2,1,1,94122,4,4,,,,,
200920106,2009,2,1,1,94122,5,1,,,,,
200921320,2009,2,1,1,94122,7,4,,,,,
200921425,2009,2,1,1,94122,7,4,,,,,
200921800,2009,2,1,1,94122,7,4,,,,,
200920115,2009,2,1,2,94122,4,4,,,,,
200920648,2009,2,1,2,94122,4,4,,,,,
200920912,2009,2,1,2,94122,4,4,,,,,
200921468,2009,2,1,2,94122,4,4,,,,,
200931922,2009,3,1,2,94122,4,4,,,,,
200912644,2009,1,1,2,94122,5,1,,,,,
200920861,2009,2,1,2,94122,5,1,,,,,
200921070,2009,2,1,2,94122,5,1,,,,,
200920350,2009,2,1,2,94122,7,4,,,,,
200920720,2009,2,1,2,94122,7,4,,,,,
200912107,2009,1,1,2,94122,,,,,,,
200912672,2009,1,3,2,94122,,,,,,,
200912286,2009,1,1,3,94122,3,2,,,,,
200912083,2009,1,3,3,94122,4,4,,,,,
200912094,2009,1,1,3,94122,4,4,,,,,
200912117,2009,1,1,3,94122,4,4,,,,,
200912228,2009,1,1,3,94122,4,4,,,,,
200912274,2009,1,1,3,94122,4,4,,,,,
200912464,2009,1,1,3,94122,4,4,,,,,
200912521,2009,1,1,3,94122,4,4,,,,,
200920054,2009,2,1,3,94122,4,4,,,,,
200920123,2009,2,1,3,94122,4,4,,,,,
200920339,2009,2,1,3,94122,4,4,,,,,
200920762,2009,2,1,3,94122,4,4,,,,,
200920967,2009,2,1,3,94122,4,4,,,,,
200921351,2009,2,1,3,94122,4,4,,,,,
200921574,2009,2,1,3,94122,4,4,,,,,
200921704,2009,2,1,3,94122,4,4,,,,,
200921713,2009,2,1,3,94122,4,4,,,,,
200912484,2009,1,1,3,94122,5,1,,,,,
200912725,2009,1,1,3,94122,5,1,,,,,
200920258,2009,2,1,3,94122,5,1,,,,,
200920916,2009,2,1,3,94122,5,1,,,,,
200912389,2009,1,1,3,94122,7,4,,,,,
200920009,2009,2,1,3,94122,7,4,,,,,
200921679,2009,2,1,3,94122,7,4,,,,,
200912015,2009,1,1,3,94122,9,3,,,,,
200912031,2009,1,1,3,94122,,,,,,,
200912229,2009,1,1,3,94122,,,,,,,
200912723,2009,1,1,3,94122,,,,,,,
200912518,2009,1,1,4,94122,1,4,,,,,
200912528,2009,1,1,4,94122,1,4,,,,,
200912714,2009,1,1,4,94122,1,4,,,,,
200911984,2009,1,1,4,94122,4,4,,,,,
200912099,2009,1,1,4,94122,4,4,,,,,
200912692,2009,1,1,4,94122,4,4,,,,,
200920157,2009,2,1,4,94122,4,4,,,,,
200920166,2009,2,1,4,94122,4,4,,,,,
200920172,2009,2,1,4,94122,4,4,,,,,
200920196,2009,2,1,4,94122,4,4,,,,,
200920284,2009,2,1,4,94122,4,4,,,,,
200920355,2009,2,1,4,94122,4,4,,,,,
200920379,2009,2,1,4,94122,4,4,,,,,
200920399,2009,2,1,4,94122,4,4,,,,,
200920400,2009,2,1,4,94122,4,4,,,,,
200920447,2009,2,1,4,94122,4,4,,,,,
200920601,2009,2,1,4,94122,4,4,,,,,
200920785,2009,2,1,4,94122,4,4,,,,,
200920891,2009,2,1,4,94122,4,4,,,,,
200920950,2009,2,1,4,94122,4,4,,,,,
200920969,2009,2,1,4,94122,4,4,,,,,
200920988,2009,2,1,4,94122,4,4,,,,,
200921006,2009,2,1,4,94122,4,4,,,,,
200921068,2009,2,1,4,94122,4,4,,,,,
200921150,2009,2,1,4,94122,4,4,,,,,
200921265,2009,2,1,4,94122,4,4,,,,,
200921340,2009,2,1,4,94122,4,4,,,,,
200921461,2009,2,1,4,94122,4,4,,,,,
200921540,2009,2,1,4,94122,4,4,,,,,
200921662,2009,2,1,4,94122,4,4,,,,,
200921666,2009,2,1,4,94122,4,4,,,,,
200931917,2009,3,1,4,94122,4,4,,,,,
200931919,2009,3,1,4,94122,4,4,,,,,
200931924,2009,3,1,4,94122,4,4,,,,,
200912195,2009,1,1,4,94122,5,1,,,,,
200912372,2009,1,1,4,94122,5,1,,,,,
200912398,2009,1,1,4,94122,5,1,,,,,
200912610,2009,1,1,4,94122,5,1,,,,,
200912760,2009,1,1,4,94122,5,1,,,,,
200920006,2009,2,1,4,94122,5,1,,,,,
200920739,2009,2,1,4,94122,5,1,,,,,
200921035,2009,2,1,4,94122,5,1,,,,,
200921174,2009,2,1,4,94122,5,1,,,,,
200921219,2009,2,1,4,94122,5,1,,,,,
200931921,2009,3,1,4,94122,5,1,,,,,
200931925,2009,3,1,4,94122,5,1,,,,,
200912134,2009,1,1,4,94122,7,4,,,,,
200912305,2009,1,1,4,94122,7,4,,,,,
200912745,2009,1,1,4,94122,7,4,,,,,
200920151,2009,2,1,4,94122,7,4,,,,,
200920319,2009,2,1,4,94122,7,4,,,,,
200920810,2009,2,1,4,94122,7,4,,,,,
200921182,2009,2,1,4,94122,7,4,,,,,
200921488,2009,2,1,4,94122,7,4,,,,,
200912293,2009,1,1,4,94122,,,,,,,
200912683,2009,1,1,4,94122,,,,,,,
200912711,2009,1,1,4,94122,,,,,,,
200912187,2009,1,1,5,94122,1,4,,,,,
200912434,2009,1,1,5,94122,1,4,,,,,
200912032,2009,1,1,5,94122,4,4,,,,,
200912088,2009,1,1,5,94122,4,4,,,,,
200912645,2009,1,1,5,94122,4,4,,,,,
200912695,2009,1,1,5,94122,4,4,,,,,
200920107,2009,2,1,5,94122,4,4,,,,,
200920500,2009,2,1,5,94122,4,4,,,,,
200920541,2009,2,1,5,94122,4,4,,,,,
200920551,2009,2,1,5,94122,4,4,,,,,
200920669,2009,2,1,5,94122,4,4,,,,,
200920938,2009,2,1,5,94122,4,4,,,,,
200921184,2009,2,1,5,94122,4,4,,,,,
200921250,2009,2,1,5,94122,4,4,,,,,
200921300,2009,2,1,5,94122,4,4,,,,,
200921319,2009,2,1,5,94122,4,4,,,,,
200921469,2009,2,1,5,94122,4,4,,,,,
200921606,2009,2,1,5,94122,4,4,,,,,
200931918,2009,3,3,5,94122,4,4,,,,,
200931920,2009,3,1,5,94122,4,4,,,,,
200931923,2009,3,1,5,94122,4,4,,,,,
200912000,2009,1,1,5,94122,5,1,,,,,
200912252,2009,1,1,5,94122,5,1,,,,,
200920728,2009,2,1,5,94122,5,1,,,,,
200921728,2009,2,1,5,94122,5,1,,,,,
200912705,2009,1,1,5,94122,7,4,,,,,
200920312,2009,2,1,5,94122,7,4,,,,,
200921395,2009,2,1,5,94122,7,4,,,,,
200921733,2009,2,1,5,94122,7,4,,,,,
200931926,2009,3,1,5,94122,7,4,,,,,
200912054,2009,1,1,5,94122,,,,,,,
200912459,2009,1,1,5,94122,,,,,,,
200912070,2009,1,1,,94122,4,4,,,,,
200912125,2009,1,1,,94122,4,4,,,,,
200912275,2009,1,1,,94122,4,4,,,,,
200912542,2009,1,1,,94122,4,4,,,,,
200912577,2009,1,1,,94122,4,4,,,,,
200912687,2009,1,1,,94122,4,4,,,,,
200920024,2009,2,1,,94122,4,4,,,,,
200920124,2009,2,1,,94122,4,4,,,,,
200920535,2009,2,1,,94122,4,4,,,,,
200920610,2009,2,1,,94122,4,4,,,,,
200920677,2009,2,1,,94122,4,4,,,,,
200920829,2009,2,1,,94122,4,4,,,,,
200921023,2009,2,1,,94122,4,4,,,,,
200921099,2009,2,1,,94122,4,4,,,,,
200921205,2009,2,1,,94122,4,4,,,,,
200921428,2009,2,1,,94122,4,4,,,,,
200912538,2009,1,1,,94122,5,1,,,,,
200912758,2009,1,1,,94122,5,1,,,,,
200920128,2009,2,1,,94122,5,1,,,,,
200920429,2009,2,1,,94122,5,1,,,,,
200921033,2009,2,1,,94122,5,1,,,,,
200912019,2009,1,1,,94122,7,4,,,,,
200912186,2009,1,1,,94122,7,4,,,,,
200912420,2009,1,1,,94122,7,4,,,,,
200920270,2009,2,1,,94122,7,4,,,,,
200921186,2009,2,1,,94122,7,4,,,,,
200921341,2009,2,1,,94122,7,4,,,,,
200921437,2009,2,1,,94122,7,4,,,,,
200912035,2009,1,1,,94122,11,3,,,,,
200912098,2009,1,1,,94122,11,3,,,,,
200912448,2009,1,1,,94122,11,3,,,,,
200912008,2009,1,1,,94122,,,,,,,
200912120,2009,1,1,,94122,,,,,,,
200912367,2009,1,1,,94122,,,,,,,
200912384,2009,1,1,,94122,,,,,,,
200912505,2009,1,1,,94122,,,,,,,
200912547,2009,1,1,,94122,,,,,,,
200912636,2009,1,1,,94122,,,,,,,
200912067,2009,1,1,1,94123,2,2,,,,,
200912145,2009,1,1,1,94123,2,2,,,,,
200920367,2009,2,1,1,94123,2,2,,,,,
200921324,2009,2,1,1,94123,2,2,,,,,
200921424,2009,2,1,1,94123,2,2,,,,,
200921445,2009,2,1,1,94123,2,2,,,,,
200921536,2009,2,1,1,94123,2,2,,,,,
200912201,2009,1,1,2,94123,2,2,,,,,
200920630,2009,2,1,2,94123,2,2,,,,,
200920688,2009,2,1,2,94123,2,2,,,,,
200921281,2009,2,1,2,94123,2,2,,,,,
200921527,2009,2,1,2,94123,2,2,,,,,
200912137,2009,1,1,3,94123,2,2,,,,,
200912283,2009,1,1,3,94123,2,2,,,,,
200912511,2009,1,1,3,94123,2,2,,,,,
200912620,2009,1,1,3,94123,2,2,,,,,
200912638,2009,1,1,3,94123,2,2,,,,,
200920198,2009,2,1,3,94123,2,2,,,,,
200920293,2009,2,1,3,94123,2,2,,,,,
200920369,2009,2,1,3,94123,2,2,,,,,
200921757,2009,2,1,3,94123,2,2,,,,,
200931927,2009,3,1,3,94123,2,2,,,,,
200931934,2009,3,1,3,94123,2,2,,,,,
200912110,2009,1,1,4,94123,2,2,,,,,
200912289,2009,1,1,4,94123,2,2,,,,,
200912440,2009,1,1,4,94123,2,2,,,,,
200912482,2009,1,1,4,94123,2,2,,,,,
200920034,2009,2,1,4,94123,2,2,,,,,
200920138,2009,2,1,4,94123,2,2,,,,,
200920286,2009,2,1,4,94123,2,2,,,,,
200920294,2009,2,1,4,94123,2,2,,,,,
200920322,2009,2,1,4,94123,2,2,,,,,
200920455,2009,2,1,4,94123,2,2,,,,,
200920509,2009,2,1,4,94123,2,2,,,,,
200920528,2009,2,1,4,94123,2,2,,,,,
200920586,2009,2,1,4,94123,2,2,,,,,
200921026,2009,2,1,4,94123,2,2,,,,,
200921106,2009,2,1,4,94123,2,2,,,,,
200921141,2009,2,1,4,94123,2,2,,,,,
200921231,2009,2,1,4,94123,2,2,,,,,
200921409,2009,2,1,4,94123,2,2,,,,,
200921674,2009,2,1,4,94123,2,2,,,,,
200921810,2009,2,1,4,94123,2,2,,,,,
200931929,2009,3,1,4,94123,2,2,,,,,
200931931,2009,3,1,4,94123,2,2,,,,,
200912062,2009,1,1,5,94123,2,2,,,,,
200912089,2009,1,1,5,94123,2,2,,,,,
200912138,2009,1,1,5,94123,2,2,,,,,
200912336,2009,1,1,5,94123,2,2,,,,,
200912752,2009,1,1,5,94123,2,2,,,,,
200920047,2009,2,1,5,94123,2,2,,,,,
200920055,2009,2,1,5,94123,2,2,,,,,
200920129,2009,2,1,5,94123,2,2,,,,,
200920134,2009,2,1,5,94123,2,2,,,,,
200920271,2009,2,1,5,94123,2,2,,,,,
200920310,2009,2,1,5,94123,2,2,,,,,
200920321,2009,2,1,5,94123,2,2,,,,,
200920323,2009,2,1,5,94123,2,2,,,,,
200920334,2009,2,1,5,94123,2,2,,,,,
200920381,2009,2,1,5,94123,2,2,,,,,
200920397,2009,2,1,5,94123,2,2,,,,,
200920431,2009,2,1,5,94123,2,2,,,,,
200920443,2009,2,1,5,94123,2,2,,,,,
200920471,2009,2,1,5,94123,2,2,,,,,
200920477,2009,2,1,5,94123,2,2,,,,,
200920572,2009,2,1,5,94123,2,2,,,,,
200920576,2009,2,1,5,94123,2,2,,,,,
200920577,2009,2,1,5,94123,2,2,,,,,
200920750,2009,2,1,5,94123,2,2,,,,,
200920880,2009,2,1,5,94123,2,2,,,,,
200920915,2009,2,1,5,94123,2,2,,,,,
200920928,2009,2,1,5,94123,2,2,,,,,
200920993,2009,2,1,5,94123,2,2,,,,,
200921085,2009,2,1,5,94123,2,2,,,,,
200921123,2009,2,1,5,94123,2,2,,,,,
200921142,2009,2,1,5,94123,2,2,,,,,
200921152,2009,2,1,5,94123,2,2,,,,,
200921396,2009,2,1,5,94123,2,2,,,,,
200921497,2009,2,1,5,94123,2,2,,,,,
200921588,2009,2,1,5,94123,2,2,,,,,
200921620,2009,2,1,5,94123,2,2,,,,,
200921640,2009,2,1,5,94123,2,2,,,,,
200921687,2009,2,1,5,94123,2,2,,,,,
200921762,2009,2,1,5,94123,2,2,,,,,
200931928,2009,3,1,5,94123,2,2,,,,,
200931930,2009,3,1,5,94123,2,2,,,,,
200931932,2009,3,1,5,94123,2,2,,,,,
200931933,2009,3,1,5,94123,2,2,,,,,
200911977,2009,1,1,5,94123,4,4,,,,,
200912048,2009,1,1,,94123,2,2,,,,,
200912080,2009,1,1,,94123,2,2,,,,,
200912156,2009,1,1,,94123,2,2,,,,,
200912235,2009,1,1,,94123,2,2,,,,,
200912375,2009,1,1,,94123,2,2,,,,,
200912378,2009,1,1,,94123,2,2,,,,,
200912562,2009,1,1,,94123,2,2,,,,,
200912597,2009,1,1,,94123,2,2,,,,,
200912632,2009,1,1,,94123,2,2,,,,,
200912643,2009,1,1,,94123,2,2,,,,,
200920111,2009,2,1,,94123,2,2,,,,,
200920218,2009,2,1,,94123,2,2,,,,,
200920328,2009,2,1,,94123,2,2,,,,,
200920473,2009,2,1,,94123,2,2,,,,,
200920631,2009,2,1,,94123,2,2,,,,,
200920740,2009,2,1,,94123,2,2,,,,,
200920899,2009,2,1,,94123,2,2,,,,,
200920994,2009,2,1,,94123,2,2,,,,,
200921137,2009,2,1,,94123,2,2,,,,,
200921173,2009,2,1,,94123,2,2,,,,,
200921241,2009,2,1,,94123,2,2,,,,,
200921374,2009,2,1,,94123,2,2,,,,,
200921615,2009,2,1,,94123,2,2,,,,,
200921622,2009,2,1,,94123,2,2,,,,,
200921735,2009,2,1,,94123,2,2,,,,,
200912499,2009,1,2,1,94124,9,3,,,,,
200912166,2009,1,1,1,94124,10,3,,,,,
200912498,2009,1,2,1,94124,10,3,,,,,
200912555,2009,1,1,1,94124,10,3,,,,,
200920089,2009,2,1,1,94124,10,3,,,,,
200920807,2009,2,1,1,94124,10,3,,,,,
200920823,2009,2,1,1,94124,10,3,,,,,
200920918,2009,2,1,1,94124,10,3,,,,,
200921580,2009,2,1,1,94124,10,3,,,,,
200912205,2009,1,1,2,94124,10,3,,,,,
200912354,2009,1,1,2,94124,10,3,,,,,
200920137,2009,2,1,2,94124,10,3,,,,,
200920716,2009,2,1,2,94124,10,3,,,,,
200921163,2009,2,1,2,94124,10,3,,,,,
200921218,2009,2,1,2,94124,10,3,,,,,
200921619,2009,2,1,2,94124,10,3,,,,,
200912314,2009,1,1,3,94124,6,1,,,,,
200911993,2009,1,1,3,94124,10,3,,,,,
200912047,2009,1,1,3,94124,10,3,,,,,
200912253,2009,1,1,3,94124,10,3,,,,,
200912357,2009,1,1,3,94124,10,3,,,,,
200912385,2009,1,1,3,94124,10,3,,,,,
200912423,2009,1,1,3,94124,10,3,,,,,
200912477,2009,1,1,3,94124,10,3,,,,,
200912669,2009,1,2,3,94124,10,3,,,,,
200912670,2009,1,3,3,94124,10,3,,,,,
200912744,2009,1,1,3,94124,10,3,,,,,
200920681,2009,2,1,3,94124,10,3,,,,,
200920682,2009,2,1,3,94124,10,3,,,,,
200920736,2009,2,1,3,94124,10,3,,,,,
200920935,2009,2,1,3,94124,10,3,,,,,
200921111,2009,2,1,3,94124,10,3,,,,,
200921230,2009,2,1,3,94124,10,3,,,,,
200921294,2009,2,1,3,94124,10,3,,,,,
200921421,2009,2,1,3,94124,10,3,,,,,
200921698,2009,2,1,3,94124,10,3,,,,,
200921780,2009,2,1,3,94124,10,3,,,,,
200921802,2009,2,1,3,94124,10,3,,,,,
200931936,2009,3,3,3,94124,10,3,,,,,
200912339,2009,1,1,4,94124,8,1,,,,,
200912416,2009,1,1,4,94124,8,1,,,,,
200911974,2009,1,1,4,94124,10,3,,,,,
200912455,2009,1,1,4,94124,10,3,,,,,
200912478,2009,1,1,4,94124,10,3,,,,,
200912558,2009,1,1,4,94124,10,3,,,,,
200912567,2009,1,1,4,94124,10,3,,,,,
200912742,2009,1,3,4,94124,10,3,,,,,
200920143,2009,2,1,4,94124,10,3,,,,,
200920226,2009,2,1,4,94124,10,3,,,,,
200920453,2009,2,1,4,94124,10,3,,,,,
200920714,2009,2,1,4,94124,10,3,,,,,
200920845,2009,2,1,4,94124,10,3,,,,,
200920902,2009,2,1,4,94124,10,3,,,,,
200921038,2009,2,1,4,94124,10,3,,,,,
200921040,2009,2,1,4,94124,10,3,,,,,
200921100,2009,2,1,4,94124,10,3,,,,,
200921375,2009,2,1,4,94124,10,3,,,,,
200921517,2009,2,1,4,94124,10,3,,,,,
200921599,2009,2,1,4,94124,10,3,,,,,
200921600,2009,2,1,4,94124,10,3,,,,,
200921778,2009,2,1,4,94124,10,3,,,,,
200921788,2009,2,1,4,94124,10,3,,,,,
200921805,2009,2,1,4,94124,10,3,,,,,
200931935,2009,3,1,4,94124,10,3,,,,,
200931937,2009,3,1,4,94124,10,3,,,,,
200920229,2009,2,1,5,94124,10,3,,,,,
200920249,2009,2,1,5,94124,10,3,,,,,
200920819,2009,2,1,5,94124,10,3,,,,,
200921127,2009,2,1,5,94124,10,3,,,,,
200921447,2009,2,1,5,94124,10,3,,,,,
200921811,2009,2,1,5,94124,10,3,,,,,
200912086,2009,1,1,,94124,10,3,,,,,
200912164,2009,1,1,,94124,10,3,,,,,
200912277,2009,1,1,,94124,10,3,,,,,
200912347,2009,1,1,,94124,10,3,,,,,
200912447,2009,1,1,,94124,10,3,,,,,
200912582,2009,1,1,,94124,10,3,,,,,
200920250,2009,2,1,,94124,10,3,,,,,
200920913,2009,2,1,,94124,10,3,,,,,
200921058,2009,2,1,,94124,10,3,,,,,
200921156,2009,2,1,,94124,10,3,,,,,
200921223,2009,2,1,,94124,10,3,,,,,
200921315,2009,2,1,,94124,10,3,,,,,
200921371,2009,2,1,,94124,10,3,,,,,
200931938,2009,3,1,,94124,10,3,,,,,
200912606,2009,1,1,1,94127,7,4,,,,,
200921458,2009,2,1,1,94127,7,4,,,,,
200912551,2009,1,1,2,94127,7,4,,,,,
200920300,2009,2,1,2,94127,7,4,,,,,
200920929,2009,2,1,2,94127,7,4,,,,,
200921269,2009,2,1,2,94127,7,4,,,,,
200912181,2009,1,1,3,94127,7,4,,,,,
200912219,2009,1,1,3,94127,7,4,,,,,
200912234,2009,1,1,3,94127,7,4,,,,,
200912510,2009,1,1,3,94127,7,4,,,,,
200912639,2009,1,1,3,94127,7,4,,,,,
200912757,2009,1,1,3,94127,7,4,,,,,
200920936,2009,2,1,3,94127,7,4,,,,,
200921712,2009,2,1,3,94127,7,4,,,,,
200912011,2009,1,1,4,94127,7,4,,,,,
200912131,2009,1,1,4,94127,7,4,,,,,
200912333,2009,1,1,4,94127,7,4,,,,,
200912754,2009,1,1,4,94127,7,4,,,,,
200920169,2009,2,1,4,94127,7,4,,,,,
200920174,2009,2,1,4,94127,7,4,,,,,
200920387,2009,2,1,4,94127,7,4,,,,,
200920439,2009,2,1,4,94127,7,4,,,,,
200920469,2009,2,1,4,94127,7,4,,,,,
200920519,2009,2,1,4,94127,7,4,,,,,
200920727,2009,2,1,4,94127,7,4,,,,,
200920818,2009,2,1,4,94127,7,4,,,,,
200920991,2009,2,1,4,94127,7,4,,,,,
200921207,2009,2,1,4,94127,7,4,,,,,
200921255,2009,2,1,4,94127,7,4,,,,,
200921440,2009,2,1,4,94127,7,4,,,,,
200921484,2009,2,1,4,94127,7,4,,,,,
200912297,2009,1,1,5,94127,7,4,,,,,
200912320,2009,1,1,5,94127,7,4,,,,,
200912345,2009,1,1,5,94127,7,4,,,,,
200912392,2009,1,1,5,94127,7,4,,,,,
200912563,2009,1,1,5,94127,7,4,,,,,
200912642,2009,1,1,5,94127,7,4,,,,,
200920122,2009,2,1,5,94127,7,4,,,,,
200920139,2009,2,1,5,94127,7,4,,,,,
200920160,2009,2,1,5,94127,7,4,,,,,
200920175,2009,2,1,5,94127,7,4,,,,,
200920246,2009,2,1,5,94127,7,4,,,,,
200920337,2009,2,1,5,94127,7,4,,,,,
200920375,2009,2,1,5,94127,7,4,,,,,
200920418,2009,2,1,5,94127,7,4,,,,,
200920492,2009,2,1,5,94127,7,4,,,,,
200920587,2009,2,1,5,94127,7,4,,,,,
200920873,2009,2,1,5,94127,7,4,,,,,
200920952,2009,2,1,5,94127,7,4,,,,,
200921082,2009,2,1,5,94127,7,4,,,,,
200921332,2009,2,1,5,94127,7,4,,,,,
200921345,2009,2,1,5,94127,7,4,,,,,
200921729,2009,2,1,5,94127,7,4,,,,,
200931939,2009,3,1,5,94127,7,4,,,,,
200931940,2009,3,1,5,94127,7,4,,,,,
200912004,2009,1,1,,94127,7,4,,,,,
200912043,2009,1,1,,94127,7,4,,,,,
200912057,2009,1,1,,94127,7,4,,,,,
200912116,2009,1,1,,94127,7,4,,,,,
200912194,2009,1,1,,94127,7,4,,,,,
200912262,2009,1,1,,94127,7,4,,,,,
200912379,2009,1,1,,94127,7,4,,,,,
200912468,2009,1,1,,94127,7,4,,,,,
200912550,2009,1,1,,94127,7,4,,,,,
200912580,2009,1,1,,94127,7,4,,,,,
200912724,2009,1,1,,94127,7,4,,,,,
200920306,2009,2,1,,94127,7,4,,,,,
200920343,2009,2,1,,94127,7,4,,,,,
200921549,2009,2,1,,94127,7,4,,,,,
200921579,2009,2,1,,94127,7,4,,,,,
200921731,2009,2,1,,94127,7,4,,,,,
200912655,2009,1,1,1,94129,2,2,,,,,
200921285,2009,2,1,1,94129,10,3,,,,,
200912435,2009,1,1,2,94129,2,2,,,,,
200912596,2009,1,1,4,94129,2,2,,,,,
200920004,2009,2,1,4,94129,2,2,,,,,
200920278,2009,2,1,4,94129,2,2,,,,,
200920527,2009,2,1,4,94129,2,2,,,,,
200921072,2009,2,1,4,94129,2,2,,,,,
200912113,2009,1,1,5,94129,1,4,,,,,
200921132,2009,2,1,5,94129,2,2,,,,,
200921366,2009,2,1,5,94129,2,2,,,,,
200921407,2009,2,1,5,94129,2,2,,,,,
200931941,2009,3,1,5,94129,2,2,,,,,
200912225,2009,1,1,,94129,2,2,,,,,
200920401,2009,2,1,,94129,2,2,,,,,
200920370,2009,2,1,,94129,3,2,,,,,
200921772,2009,2,1,1,94130,6,1,,,,,
200912444,2009,1,1,3,94130,6,1,,,,,
200912359,2009,1,1,3,94130,9,3,,,,,
200920266,2009,2,1,4,94130,6,1,,,,,
200920371,2009,2,1,5,94130,7,4,,,,,
200912258,2009,1,1,,94130,6,1,,,,,
200912696,2009,1,1,,94130,6,1,,,,,
200921348,2009,2,1,,94130,6,1,,,,,
200912066,2009,1,1,2,94131,5,1,,,,,
200912743,2009,1,2,2,94131,7,4,,,,,
200920368,2009,2,1,2,94131,8,1,,,,,
200920772,2009,2,1,2,94131,8,1,,,,,
200921055,2009,2,1,2,94131,8,1,,,,,
200921584,2009,2,1,2,94131,8,1,,,,,
200912104,2009,1,1,2,94131,,,,,,,
200912009,2009,1,1,3,94131,7,4,,,,,
200920502,2009,2,1,3,94131,7,4,,,,,
200920547,2009,2,1,3,94131,7,4,,,,,
200921369,2009,2,1,3,94131,7,4,,,,,
200912140,2009,1,1,3,94131,8,1,,,,,
200912237,2009,1,1,3,94131,8,1,,,,,
200912391,2009,1,1,3,94131,8,1,,,,,
200912486,2009,1,2,3,94131,8,1,,,,,
200912688,2009,1,1,3,94131,8,1,,,,,
200920214,2009,2,1,3,94131,8,1,,,,,
200920374,2009,2,1,3,94131,8,1,,,,,
200920718,2009,2,1,3,94131,8,1,,,,,
200920951,2009,2,1,3,94131,8,1,,,,,
200921076,2009,2,1,3,94131,8,1,,,,,
200921088,2009,2,1,3,94131,8,1,,,,,
200921239,2009,2,1,3,94131,8,1,,,,,
200921306,2009,2,1,3,94131,8,1,,,,,
200921695,2009,2,1,3,94131,8,1,,,,,
200921741,2009,2,1,3,94131,8,1,,,,,
200912393,2009,1,1,3,94131,,,,,,,
200912323,2009,1,1,4,94131,7,4,,,,,
200912530,2009,1,1,4,94131,7,4,,,,,
200931943,2009,3,1,4,94131,7,4,,,,,
200912024,2009,1,1,4,94131,8,1,,,,,
200912073,2009,1,1,4,94131,8,1,,,,,
200912102,2009,1,1,4,94131,8,1,,,,,
200912266,2009,1,1,4,94131,8,1,,,,,
200912310,2009,1,1,4,94131,8,1,,,,,
200912457,2009,1,1,4,94131,8,1,,,,,
200912568,2009,1,1,4,94131,8,1,,,,,
200912657,2009,1,1,4,94131,8,1,,,,,
200912671,2009,1,2,4,94131,8,1,,,,,
200920118,2009,2,1,4,94131,8,1,,,,,
200920230,2009,2,1,4,94131,8,1,,,,,
200920351,2009,2,1,4,94131,8,1,,,,,
200920354,2009,2,1,4,94131,8,1,,,,,
200920457,2009,2,1,4,94131,8,1,,,,,
200920629,2009,2,1,4,94131,8,1,,,,,
200920753,2009,2,1,4,94131,8,1,,,,,
200920857,2009,2,1,4,94131,8,1,,,,,
200921051,2009,2,1,4,94131,8,1,,,,,
200921066,2009,2,1,4,94131,8,1,,,,,
200921077,2009,2,1,4,94131,8,1,,,,,
200921254,2009,2,1,4,94131,8,1,,,,,
200921462,2009,2,1,4,94131,8,1,,,,,
200921630,2009,2,1,4,94131,8,1,,,,,
200921709,2009,2,1,4,94131,8,1,,,,,
200931942,2009,3,1,4,94131,8,1,,,,,
200931946,2009,3,1,4,94131,8,1,,,,,
200912254,2009,1,1,4,94131,,,,,,,
200912397,2009,1,1,4,94131,,,,,,,
200920604,2009,2,1,5,94131,7,4,,,,,
200920763,2009,2,1,5,94131,7,4,,,,,
200921028,2009,2,1,5,94131,7,4,,,,,
200921349,2009,2,1,5,94131,7,4,,,,,
200931945,2009,3,1,5,94131,7,4,,,,,
200911975,2009,1,1,5,94131,8,1,,,,,
200912197,2009,1,1,5,94131,8,1,,,,,
200912211,2009,1,1,5,94131,8,1,,,,,
200912265,2009,1,1,5,94131,8,1,,,,,
200912475,2009,1,1,5,94131,8,1,,,,,
200912536,2009,1,1,5,94131,8,1,,,,,
200912554,2009,1,1,5,94131,8,1,,,,,
